Feature_GID,T0,T1,T3,T6,T24
Sto_035860,8.071769,13.415841,12.000330,11.279743,10.386404
Sto_133670,3.193966,6.637616,7.136916,6.029103,5.458946
Sto_008370,2.857233,4.320442,6.777643,8.404538,4.028473
Sto_047450,2.582852,5.553438,6.528887,5.703521,5.375894
Sto_131870,10.352407,15.167616,14.272187,13.408939,11.922394
Sto_104350,2.968952,8.932023,6.901355,6.585092,6.714655
Sto_197740,6.473293,7.895649,10.389953,10.082483,7.274070
Sto_003610,9.942842,14.271322,13.853610,12.927602,11.228221
Sto_174800,8.397465,11.012903,12.307788,11.263119,10.133916
Sto_025520,3.096581,6.968657,7.023389,7.043138,7.507865
Sto_351500,6.009944,9.989502,9.918051,9.860962,8.544328
Sto_073610,11.850709,15.110609,15.756806,15.039229,12.610024
Sto_067610,9.772762,12.780290,13.677882,13.324372,10.858912
Sto_319590,7.211123,7.500985,11.116786,12.649770,11.950720
Sto_005200,10.266564,13.414580,14.166665,12.638365,10.994355
Sto_298090,7.205999,8.388563,11.105514,10.536184,11.062377
Sto_291710,10.793866,15.495941,14.689372,10.587372,11.019902
Sto_088130,9.245694,12.303390,13.138766,12.268907,10.667680
Sto_171090,10.644215,13.408252,14.535584,13.719919,10.560928
Sto_159370,2.435071,2.646473,6.316164,6.689675,6.759541
Sto_223670,9.161961,13.196869,13.050261,12.027801,11.098994
Sto_175920,4.418410,5.648395,8.292582,8.573575,6.751227
Sto_322330,7.994308,13.093525,11.863819,10.513334,9.666241
Sto_039950,5.634831,8.624486,9.509695,9.269432,7.972590
Sto_280640,8.958896,11.498012,12.822774,12.359847,10.580641
Sto_031950,5.810205,6.697448,9.660162,9.060894,8.159912
Sto_053660,7.864765,8.807615,11.709057,10.649752,10.630094
Sto_107100,2.309781,9.800376,6.164205,3.036609,2.414277
Sto_092680,11.596528,15.468084,15.432501,14.227436,12.350804
Sto_321450,8.378631,10.940086,12.202104,11.498000,9.265223
Sto_069680,3.451084,8.355659,7.256945,5.751700,3.352282
Sto_103160,7.373492,12.531374,11.190048,10.366922,8.759267
Sto_010820,8.252882,8.666374,12.068962,11.214489,10.551458
Sto_280910,7.445480,9.807351,11.262976,10.692651,9.275164
Sto_254650,5.736953,7.704697,9.538808,10.860860,10.864410
Sto_109930,3.446594,6.502241,7.256140,7.052087,5.046784
Sto_122580,6.319641,10.741790,10.114258,9.970390,7.444306
Sto_018380,4.265741,5.596559,8.051789,5.840858,4.698889
Sto_335500,5.565559,6.935676,9.362276,8.568379,7.758143
Sto_254730,1.705208,2.733689,5.481139,7.258680,7.100253
Sto_055790,8.014764,8.360785,11.802132,10.037506,8.737299
Sto_219740,5.729320,10.286012,9.511386,10.320302,6.386075
Sto_386050,4.705198,7.066270,8.492361,6.801263,4.341377
Sto_007400,9.128628,13.114374,12.906725,11.220380,9.101468
Sto_068020,7.199566,9.040491,10.976524,10.706359,9.653013
Sto_291890,5.295870,5.709337,9.071420,10.177070,9.505465
Sto_025530,8.319426,15.062033,12.096709,12.530821,10.224510
Sto_036330,9.446515,12.627623,13.222510,12.379423,9.990613
Sto_210090,6.299882,10.552690,10.072742,8.957383,8.645619
Sto_232480,7.439880,8.481372,11.211432,9.486191,8.311659
Sto_058110,2.625933,3.583145,6.393645,6.031404,4.794651
Sto_177220,6.330537,8.464482,10.092092,9.074840,7.291724
Sto_259320,5.605537,4.637267,9.358381,9.366657,8.812525
Sto_253400,3.380255,4.717553,7.151583,6.695473,5.594382
Sto_195930,5.191837,8.255213,8.940652,9.635810,7.476227
Sto_008590,9.519064,13.650172,13.263749,12.565491,11.075232
Sto_253590,3.849790,7.829211,7.606517,7.452557,3.346775
Sto_380570,1.380225,5.489641,5.146542,4.057035,2.995177
Sto_176380,12.216458,14.021651,15.950804,15.067234,13.524632
Sto_172670,9.658531,13.923419,13.392355,13.516289,11.924495
Sto_112220,9.301297,13.575392,13.033967,12.036661,10.802558
Sto_268840,5.405413,5.402520,9.131405,9.002049,7.551847
Sto_299710,2.873185,4.676261,6.590138,7.755549,7.740515
Sto_008890,7.686068,7.045295,11.407258,12.166910,10.292226
Sto_104380,7.682149,9.172435,11.402813,11.064679,10.078111
Sto_070890,4.236743,4.981778,7.956773,9.348582,8.825017
Sto_189320,2.463360,5.882367,6.186671,4.072675,2.818620
Sto_144550,6.509716,7.499064,10.213699,10.288764,9.019062
Sto_077350,9.640542,10.178288,13.343853,12.762730,10.501552
Sto_004530,10.972129,15.624197,14.674775,13.328560,10.936975
Sto_386900,8.953175,12.497275,12.649747,11.451275,9.854982
Sto_007860,10.666299,12.591075,14.353972,11.948603,10.576397
Sto_274240,7.075962,10.169323,10.766229,10.399001,8.691549
Sto_377240,7.831482,10.965418,11.514004,11.134088,9.503929
Sto_117960,7.517062,11.898797,11.201617,11.973369,9.685498
Sto_035810,6.201402,10.238847,9.884285,8.691172,7.579565
Sto_073340,10.353919,10.946326,14.033153,14.885422,13.832068
Sto_125770,11.454779,15.326909,15.133137,14.336327,11.780385
Sto_003220,8.838386,12.113986,12.516826,11.951412,10.084481
Sto_022170,4.990117,8.818802,8.672203,7.423185,6.758418
Sto_119210,8.629150,13.447094,12.306094,11.056344,9.357766
Sto_237960,7.278643,10.087592,10.953237,10.546196,8.637089
Sto_248180,5.570926,7.853904,9.245629,8.510385,6.574494
Sto_103660,5.057972,9.538672,8.730175,9.691075,9.611853
Sto_041070,6.821771,11.424768,10.492584,9.240229,8.511834
Sto_100660,6.661109,11.079617,10.331166,9.140976,8.645526
Sto_275340,3.486891,4.618323,7.158003,8.683337,7.259966
Sto_297730,2.247932,7.213204,5.919017,4.574731,3.711172
Sto_117460,4.661091,6.895016,8.330035,7.000822,5.265658
Sto_389980,7.205194,8.458714,10.851597,10.350472,8.218145
Sto_182370,7.843232,9.930069,11.486218,10.338108,9.500515
Sto_302510,3.231620,6.372048,6.872965,7.684799,6.935812
Sto_248810,5.117045,4.903987,8.761315,10.648543,10.386434
Sto_007200,10.324374,14.416821,13.957241,13.585502,10.590858
Sto_222980,8.300141,10.010511,11.932293,10.666682,9.409006
Sto_320650,3.774075,5.796450,7.386877,7.016365,5.442012
Sto_129980,8.433375,9.261716,12.060694,11.659320,10.737775
Sto_118730,4.847854,5.766360,8.470639,8.102075,6.268731
Sto_032280,2.235670,2.423949,5.881817,5.032703,4.873788
Sto_176370,8.205618,9.970013,11.824147,10.688076,9.857381
Sto_185000,4.105095,10.078902,7.735244,5.806485,4.129318
Sto_384620,9.428743,13.582487,13.041596,12.481555,10.594346
Sto_194500,3.892186,8.545442,7.506422,5.609543,4.231907
Sto_065890,2.254067,4.065909,5.868546,6.352986,4.945756
Sto_407010,5.423407,5.944354,9.024873,7.266888,7.113947
Sto_123230,11.677350,13.068979,15.276526,14.394407,12.376934
Sto_199050,7.844869,8.464502,11.444108,10.764058,9.231355
Sto_207800,7.243918,11.605179,10.838588,9.626608,7.744863
Sto_269180,12.431543,13.194681,16.024594,15.575218,14.340154
Sto_186730,7.529739,9.574106,11.121617,10.322000,8.890459
Sto_022490,4.053018,10.609119,7.638200,5.770337,5.736951
Sto_328850,8.704776,14.701376,12.285821,10.015603,9.019920
Sto_051420,8.949696,9.634300,12.528956,12.524030,12.306529
Sto_036250,5.930573,10.028105,9.512088,8.954485,7.864314
Sto_316190,8.672939,9.434402,12.243221,11.826026,10.316604
Sto_362760,8.328562,11.528513,11.897870,11.089494,8.956523
Sto_302470,7.567618,10.148121,11.136119,10.007038,8.410506
Sto_178810,5.487724,10.590525,9.052502,7.217054,6.055948
Sto_078220,7.190943,8.231790,10.757363,10.488977,8.612550
Sto_033920,9.273894,11.776448,12.837505,11.400013,10.105087
Sto_037950,11.599076,15.192543,15.151198,14.071903,12.191834
Sto_171180,10.049478,12.678642,13.599022,12.857995,11.163682
Sto_001790,8.981924,11.143617,12.530427,12.044470,10.292833
Sto_349250,8.739792,8.857687,12.286556,12.008979,9.952712
Sto_118950,5.644736,5.838528,9.192902,9.131657,7.225721
Sto_088140,9.699235,13.585471,13.244358,11.932958,10.698413
Sto_066030,5.666055,6.081101,9.212837,8.074197,3.162328
Sto_299050,9.274717,13.096295,12.814526,11.989561,9.505521
Sto_007360,11.673744,15.124609,15.212857,14.601042,12.638338
Sto_176340,5.434509,7.853114,8.970262,8.569695,7.425172
Sto_163510,6.478976,10.274092,10.003701,8.102850,7.253969
Sto_107140,3.962761,9.006286,7.491683,6.507349,5.027901
Sto_006110,7.490840,8.663479,11.009279,10.647432,9.860097
Sto_173630,9.004998,9.120267,12.515274,12.628323,10.151934
Sto_010990,8.416910,8.630723,11.925818,10.157138,9.107633
Sto_069330,9.676679,10.851409,13.182266,12.816127,9.862251
Sto_101080,6.154877,6.962310,9.659044,10.325495,8.703355
Sto_371240,10.866788,11.439167,14.368678,13.681145,12.512376
Sto_065190,8.907469,12.751685,12.408235,11.365079,9.484258
Sto_066300,8.339744,10.434412,11.836613,10.624272,8.566250
Sto_101860,10.968601,16.035988,14.464126,13.232297,11.617832
Sto_118760,5.587957,6.641448,9.080761,8.034575,5.941324
Sto_256440,6.020956,6.611404,9.516783,9.114495,8.850063
Sto_055930,5.449724,9.202457,8.936939,9.085947,9.052179
Sto_004380,6.673777,10.842602,10.163116,8.722631,6.399070
Sto_129770,6.910124,8.312778,10.398681,10.142244,9.114135
Sto_093620,12.309702,15.508580,15.789833,14.981399,13.020767
Sto_164240,9.243845,13.273361,12.723199,11.522942,8.700921
Sto_111920,8.535621,12.769074,12.014160,10.640481,9.149796
Sto_129280,4.885305,6.444158,8.369496,8.883202,6.886469
Sto_010290,4.041354,8.143586,7.504553,4.582213,3.313521
Sto_128320,8.633919,9.524055,12.106263,11.390756,10.164532
Sto_030660,6.767466,9.679694,10.235864,9.160960,7.329208
Sto_001550,9.449014,11.611499,12.916215,11.671110,9.579552
Sto_078710,8.773607,11.872678,12.239342,11.757357,10.863649
Sto_103760,12.296942,16.375701,15.760548,14.661664,12.564054
Sto_057520,8.326907,13.276108,11.788432,10.992133,8.914966
Sto_198340,7.617941,9.725733,11.077384,10.457436,8.750578
Sto_319570,11.925745,13.831625,15.376471,14.831067,13.058334
Sto_123970,9.221312,11.679390,12.667899,11.533173,9.880911
Sto_195450,9.917771,14.150727,13.362951,12.197549,10.010024
Sto_152610,3.368141,5.695882,6.818031,4.591586,4.359427
Sto_119220,5.866492,10.084485,9.313411,8.299640,6.692197
Sto_108860,4.471229,5.593005,7.913767,9.798816,9.284735
Sto_166200,8.927841,12.524912,12.363596,11.180640,9.592755
Sto_186310,6.381439,7.860394,9.819559,9.679016,8.246570
Sto_334850,7.377322,12.225933,10.810556,9.202891,7.051091
Sto_244790,11.046518,13.207259,14.473253,14.297784,12.284449
Sto_101810,9.326042,13.171332,12.749120,12.197318,10.867457
Sto_362620,4.893765,5.592624,8.315714,8.567844,6.966066
Sto_102670,6.846034,9.519142,10.261361,9.890774,8.958760
Sto_021980,11.877689,14.609866,15.287818,13.675931,12.745272
Sto_275840,8.201425,9.599644,11.609300,12.212928,9.403728
Sto_371270,9.359237,12.020907,12.766665,12.388778,10.736491
Sto_167150,5.039510,6.319522,8.453429,8.392237,7.846906
Sto_093340,9.627651,11.152762,13.033466,12.617723,11.080008
Sto_320790,13.451089,14.983706,16.856258,16.069227,14.255248
Sto_238100,10.442592,15.083242,13.845125,12.653177,11.241330
Sto_136380,7.414749,7.086283,10.813919,10.847099,8.958339
Sto_098870,8.269043,11.419977,11.668641,10.508081,9.115947
Sto_101360,7.383802,7.949544,10.781710,10.261923,7.840326
Sto_278370,8.563957,14.181799,11.961455,10.601232,8.458061
Sto_241250,8.020409,10.876352,11.408800,11.058559,9.616673
Sto_016280,9.136461,12.626292,12.525307,12.114995,10.377666
Sto_031330,7.088720,9.668257,10.471286,9.509207,8.580900
Sto_238120,4.395498,9.384505,7.776275,5.025231,3.711172
Sto_174400,8.500119,9.640116,11.867092,10.382509,8.914223
Sto_346050,11.563671,15.148077,14.930498,13.394788,11.667682
Sto_118230,4.200809,7.528438,7.576691,6.839300,4.906700
Sto_161160,1.272281,4.901041,4.638307,3.718621,2.262504
Sto_330310,7.420626,7.678696,10.784846,10.033844,8.917934
Sto_303710,10.953659,10.339909,14.316863,13.217159,12.327132
Sto_279420,13.491215,15.513702,16.851990,16.042633,15.230997
Sto_123930,9.215172,10.685227,12.574139,11.821979,9.843792
Sto_250210,6.539333,8.995208,9.898988,8.264376,5.760793
Sto_112550,10.469772,12.256584,13.823894,13.435225,12.473227
Sto_127260,7.158348,7.186139,10.512459,11.658494,8.638437
Sto_210610,7.682875,9.332780,11.038210,11.756371,9.491884
Sto_066000,4.217581,8.442239,7.568537,7.247937,5.844778
Sto_001540,12.340901,14.456813,15.691778,14.379021,12.390463
Sto_101820,11.177155,14.599039,14.527505,13.803007,12.443794
Sto_298810,8.247454,12.250021,11.598020,10.521739,10.190535
Sto_139080,7.190787,11.454710,10.535729,8.673634,7.120872
Sto_117940,13.386738,17.792772,16.732565,14.362660,13.670880
Sto_264290,5.786880,7.621834,9.132297,7.980621,6.703148
Sto_193810,6.666455,10.569221,10.009518,7.492719,6.483129
Sto_029370,11.649857,14.634227,14.991260,14.035360,12.456536
Sto_319230,11.461484,11.694730,14.801954,12.900343,12.905742
Sto_255620,4.403282,6.793318,7.753772,7.582271,6.907254
Sto_208430,9.632991,13.509337,12.971147,12.286717,11.965780
Sto_302460,8.012899,10.907004,11.349611,10.714370,8.590616
Sto_292240,11.436452,14.783867,14.768012,13.610672,12.638619
Sto_148420,6.443796,9.979130,9.778320,9.713859,9.079307
Sto_129230,5.535905,7.552279,8.858856,8.446695,7.144052
Sto_242990,2.719941,4.889524,6.051012,3.310342,0.585518
Sto_178980,10.401474,11.576370,13.721740,14.491347,13.755495
Sto_352890,10.192866,12.580584,13.510634,12.401812,10.833008
Sto_222970,10.118362,12.704635,13.431925,12.133255,10.756454
Sto_296320,10.487547,11.593554,13.797345,11.666901,12.350656
Sto_127720,9.089603,10.891539,12.398143,11.460530,9.622388
Sto_007280,11.216991,15.837891,14.524477,13.508099,11.334073
Sto_030130,9.770569,11.187094,13.077284,12.272392,10.726787
Sto_150510,4.557668,8.349555,7.855270,6.799017,5.898879
Sto_167280,8.020581,10.793461,11.321906,9.940342,7.844015
Sto_231740,4.425119,4.182354,7.732931,7.289979,6.615596
Sto_264400,8.311591,11.623100,11.610836,10.741869,9.499530
Sto_277770,5.793134,7.136241,9.093896,8.765481,7.371441
Sto_100270,7.684427,13.829369,10.981409,9.366109,7.867696
Sto_064360,4.691029,6.201749,7.983639,7.416500,7.137912
Sto_018400,6.020256,6.466219,9.301683,9.768088,9.511968
Sto_313340,6.574505,9.489058,9.851041,8.729454,7.140697
Sto_334840,7.692281,12.249481,10.968144,9.340076,7.456856
Sto_319370,6.768875,8.568812,10.041951,9.555964,8.082456
Sto_035060,6.449711,10.570028,9.719301,10.140602,8.670956
Sto_058100,11.602105,13.602319,14.870794,14.027176,12.663562
Sto_397970,10.129640,14.278219,13.397963,12.228139,10.103077
Sto_027320,9.817837,13.579594,13.085343,11.687805,10.305868
Sto_238000,9.671612,12.897816,12.937007,11.649016,10.378735
Sto_291720,4.751192,7.641694,8.018261,5.222601,6.689966
Sto_001020,9.497793,9.939291,12.762141,11.193073,9.392006
Sto_124770,5.420166,5.749600,8.684416,8.658412,9.930841
Sto_165780,10.516943,13.950573,13.777958,13.281444,12.713230
Sto_356550,8.353582,11.835886,11.613929,11.562650,9.973335
Sto_021040,4.517232,8.883696,7.777523,7.847335,7.396105
Sto_117540,6.730495,9.297458,9.987118,9.028916,7.973686
Sto_178990,5.802060,6.981786,9.059464,9.763258,9.216184
Sto_035490,11.125985,11.420153,14.380576,15.312220,13.080146
Sto_000370,11.022597,14.527448,14.276992,12.436584,11.187890
Sto_053680,10.421380,14.679866,13.674694,12.037328,11.014066
Sto_371790,8.579341,8.736406,11.831964,11.937638,10.243738
Sto_019130,8.897953,11.555390,12.144314,12.536772,11.391280
Sto_093790,9.243635,9.417087,12.490013,11.995310,10.793239
Sto_049730,3.052989,3.239921,6.287742,5.478708,4.258794
Sto_164260,7.272616,8.802250,10.508090,8.513746,8.804168
Sto_232120,7.241220,7.846882,10.473545,9.310542,8.481957
Sto_259150,2.886274,3.909118,6.126676,5.712336,4.044236
Sto_094280,2.068036,5.088080,5.303508,2.545561,3.530261
Sto_343970,12.060112,13.222319,15.283387,14.850538,13.682790
Sto_247390,6.791445,9.369433,10.014811,8.711494,7.467843
Sto_109350,10.035191,13.954382,13.256482,12.779495,11.222450
Sto_011240,9.966774,12.890419,13.182651,12.210740,11.114585
Sto_000580,9.801246,12.335082,13.014658,12.271124,10.371454
Sto_298720,9.970064,13.922615,13.183251,11.694553,9.292927
Sto_100060,4.632147,7.823938,7.847230,7.047730,5.081778
Sto_366430,6.598861,6.402880,9.808531,10.404966,10.525862
Sto_184670,5.498027,7.735317,8.712127,9.341090,9.481938
Sto_078520,6.749193,7.653798,9.954490,10.334294,9.209802
Sto_349600,8.046894,10.984435,11.245539,10.447872,9.230989
Sto_016270,9.292049,12.412460,12.489893,12.006543,10.507461
Sto_194550,12.514422,15.937532,15.710467,14.308865,13.197999
Sto_058130,7.912781,8.423572,11.108501,11.135401,9.503831
Sto_024510,6.975037,13.625907,10.172618,8.353997,6.643772
Sto_131180,5.793321,5.224821,8.992193,10.260226,7.803903
Sto_143050,5.079273,8.303984,8.277297,7.205734,5.683145
Sto_249180,1.925068,9.572505,5.110470,3.432492,2.175891
Sto_176660,9.730571,12.541520,12.907675,11.878822,10.670645
Sto_237720,10.369131,14.260322,13.545201,13.390063,11.324416
Sto_010300,6.077286,9.624706,9.251058,6.517584,4.600270
Sto_037280,10.753563,14.631439,13.923804,13.354809,11.984990
Sto_018980,12.743965,16.444615,15.912431,15.253631,14.161480
Sto_252040,5.918182,8.484297,9.084720,9.278554,8.227758
Sto_297080,4.119574,4.689817,7.301056,5.919092,4.519930
Sto_268750,6.616707,8.411965,9.782801,11.076359,10.989514
Sto_186440,6.658611,7.891264,9.825328,9.941299,8.862191
Sto_338290,8.986234,12.818450,12.150324,11.846284,8.972740
Sto_172490,5.602136,5.851199,8.770207,9.244050,7.262565
Sto_106450,9.116587,11.681921,12.279060,11.757678,9.262839
Sto_048150,4.175884,7.048514,7.353373,6.601188,5.468433
Sto_062900,11.571457,16.218319,14.732883,12.728132,11.697903
Sto_255600,6.914287,8.216322,10.073646,10.937394,11.382774
Sto_120320,10.259805,13.728586,13.420635,11.541351,10.635754
Sto_164450,7.449115,9.641495,10.608790,10.030191,8.002010
Sto_013930,6.239670,6.314785,9.399285,13.321522,12.056976
Sto_044400,6.705095,6.703576,9.863198,9.969811,7.879997
Sto_160250,6.751497,9.126149,9.904148,9.309115,8.376996
Sto_299060,9.283525,11.472713,12.437588,12.046248,10.772942
Sto_386750,6.214834,8.401069,9.365367,9.142980,7.646360
Sto_119960,4.356835,7.516378,7.513092,7.931397,5.052254
Sto_053670,4.263712,5.757930,7.409589,7.043009,6.299049
Sto_045650,9.183990,7.267675,12.329255,12.059986,10.849422
Sto_315040,7.365870,8.804023,10.505212,9.834740,7.383943
Sto_274350,10.340384,15.562370,13.477159,12.601193,11.815585
Sto_224190,11.341785,14.198498,14.473329,13.445086,11.989038
Sto_048020,7.354890,11.697211,10.485383,9.410213,9.390104
Sto_092820,9.591390,10.934425,12.715912,12.322583,11.119383
Sto_009620,7.983992,11.800131,11.104984,9.755946,8.040939
Sto_286530,5.098949,9.978099,8.215247,6.949034,5.536700
Sto_315510,7.256060,7.958549,10.368887,8.564100,7.174433
Sto_291730,5.056726,7.895588,8.163815,7.067709,7.075386
Sto_046430,7.913226,13.918063,11.019460,9.652869,9.279705
Sto_318700,6.560181,9.907362,9.668452,10.180742,7.755981
Sto_073950,10.158233,13.588699,13.264006,12.393278,11.078783
Sto_158380,9.626212,10.332391,12.730194,12.983121,11.239420
Sto_073790,10.588986,14.032598,13.689907,13.047288,11.623470
Sto_112560,4.401064,4.653789,7.507514,7.772024,7.493861
Sto_268950,5.716455,7.981266,8.816543,8.267838,6.833241
Sto_219510,8.566840,9.333046,11.664077,10.917534,9.039388
Sto_155310,6.125774,6.675125,9.224888,11.468401,10.858832
Sto_275510,9.586090,10.689771,12.680453,11.825743,10.795931
Sto_199060,1.088721,2.657766,4.188893,3.212246,2.295887
Sto_046940,6.245710,6.732679,9.338178,8.708001,8.004516
